a2a3
b8c6
d2d4
g8f6
b2b3
a7a6
g2g3
d7d6
b1c3
c8g4
a1b1
d6d5
c3d5
d8d5
a3a4
d5h1
b1b2
h1g1
h2h3
g4h3
c2c3
f6e4
a4a5
g1f1
