b1a3
b8c6
a1b1
e7e5
a3b5
d7d5
b1a1
d5d4
a2a4
a7a6
d2d3
a6b5
c1h6
g8h6
g2g3
f8b4
c2c3
d4c3
a1a3
c3b2
a3c3
b4c3
d1d2
b2b1q
