g1h3
b8c6
b1c3
e7e5
e2e4
f8e7
f1c4
g8f6
h3g5
e8g8
e1g1
c6d4
d2d3
d7d5
e4d5
c8g4
f2f3
e7c5
g1h1
g4f5
c3e4
c5e7
c2c3
b7b5
c3d4
b5c4
d3c4
e5d4
d1d4
f6e4
g5e4
f5e4
f3e4
e7f6
e4e5
f6e7
c1e3
d8d7
f1f7
f8f7
e5e6
e7f6
d4c5
d7e7
e6f7
e7f7
a1f1
f6e7
f1f7
e7c5
f7g7
g8g7
e3c5
g7g6
d5d6
c7d6
c5d6
a8d8
c4c5
d8e8
h2h3
e8e1
h1h2
e1c1
b2b4
c1c2
d6g3
c2a2
c5c6
a2c2
b4b5
c2c5
g3f2
c5c2
f2a7
g6f5
b5b6
c2b2
b6b7
f5g6
b7b8q
b2b8
a7b8
g6f5
c6c7
f5e4
c7c8q
e4e3
c8h8
h7h5
h8h5
e3d4
h5f3
d4c4
b8d6
c4d4
g2g4
d4c4
g4g5
c4d4
g5g6
d4c4
g6g7
c4d4
f3b3
d4e4
g7g8q
e4d4
g8d5
