a2a4
b8c6
g1f3
g8h6
d2d3
h6f5
c1f4
f5d4
f3d4
c6d4
f4g3
a8b8
g3h4
d4f5
h4g5
h8g8
b1d2
f7f6
e2e4
f6g5
e4f5
g7g6
d2e4
f8h6
h2h4
g5h4
h1h4
h6g7
f5g6
h7g6
c2c3
g7f8
d1f3
b8a8
g2g3
d7d6
f3e2
g8g7
e2e3
c8f5
e3c1
a8b8
c1e3
a7a6
h4h8
e8d7
h8h4
d7c8
h4h6
b8a8
e3c1
c8b8
h6h8
d6d5
c1f4
g7f7
f4h4
d5e4
d3e4
f5d7
h8g8
d8e8
g8h8
a8a7
h4h1
d7a4
h1g2
f7f6
g2h1
a4c6
h1g2
f6d6
e1e2
e8d8
e2e3
d6e6
a1d1
d8e8
f1d3
e6d6
d1d2
a7a8
g2h1
b8a7
h1c1
a8d8
h8h7
c6e4
e3e4
e8c6
e4f4
d6d3
c3c4
d8d4
f4e5
d4e4
