c2c4
b8c6
d2d4
g8f6
g2g3
f6e4
d4d5
c6a5
h2h3
a5c4
d1b3
c4a5
b3a4
e4g3
f2f3
g3h1
c1e3
b7b6
a4b3
a5b3
b1a3
b3a1
e3d2
h1g3
d5d6
e7d6
d2h6
g7h6
a3b5
c8a6
a2a4
f8g7
e2e4
a6b5
f1c4
b5c4
g1e2
g3e2
b2b4
d8h4
e1d1
g7c3
a4a5
h4e1
