f2f4
g8f6
h2h3
b8c6
e2e3
d7d5
f1a6
b7a6
d2d4
c8f5
d1e2
c6b4
e1f2
b4c2
e2h5
f6h5
g2g4
f5e4
g4g5
e4h1
b1c3
c2a1
b2b3
a1c2
a2a3
d8d7
c3a2
a8b8
h3h4
d7g4
b3b4
g4g2
