b2b3
b8c6
b1c3
c6d4
e2e3
d4f5
g1f3
g8f6
e3e4
f5d6
e4e5
d6e4
e5f6
e4c3
d2c3
e7f6
f1d3
d8e7
c1e3
h7h6
e1g1
e7d6
b3b4
f8e7
e3c5
d6d5
f1e1
d7d6
d3b5
c8d7
b5d7
e8d7
d1d5
