b1c3
g8f6
c3b5
a7a6
b5d4
d7d5
e2e3
e7e5
d4f3
b8c6
f1d3
e5e4
f3d4
e4d3
d4c6
b7c6
d1f3
c8g4
f3f4
f8d6
f4d4
d3c2
h2h4
d8e7
e1f1
e8g8
f1e1
e7e4
d4c3
e4g2
c3c6
f6e4
g1h3
g2h1
h3g1
h1g1
