b1a3
e7e5
a3c4
b8c6
g1f3
e5e4
f3e5
c6e5
c4e5
d7d6
e5c4
d6d5
c4a5
f8b4
a5b7
c8b7
c2c3
b4d6
e2e3
g8f6
d1b3
b7c6
f1e2
d8e7
e2b5
c6b5
b3b5
e8f8
b5b7
a8d8
b7a7
f8g8
a7b7
e7e6
b7b5
f6g4
g2g3
g4e5
e1f1
e6h3
f1e2
h3f5
h1g1
e5d3
e2d1
f5f2
b5d5
f2g1
d1c2
g1h2
d5e4
d6g3
e4d3
d8d3
c2d3
h7h5
d3c2
h5h4
c2b3
g7g5
b3c4
g5g4
c4b3
g3d6
e3e4
h2e5
d2d3
e5e6
c3c4
g4g3
c1e3
h4h3
e4e5
d6e5
e3c5
e6f5
d3d4
e5g7
a1e1
f5d3
b3a4
d3c4
a4a5
g8h7
e1e8
h8e8
b2b3
e8a8
c5a7
a8a7
