g1f3
d7d5
c2c4
b8c6
c4d5
d8d5
b1c3
d5d6
d2d4
c8g4
d4d5
c6e5
f3e5
d6e5
h2h3
g4d7
g2g3
e8c8
e2e4
e5f6
f1g2
e7e5
c1e3
c8b8
d1e2
f6g6
e1c1
f7f5
e4f5
g6f5
h1e1
g8f6
g3g4
f5g6
g4g5
h7h6
g5f6
g6g2
e1g1
g2h3
f6g7
f8g7
g1g7
h8e8
g7g3
h3h2
g3g6
h6h5
d5d6
d8c8
g6g7
d7g4
g7g4
h5g4
d6d7
h2g2
e2c4
c8d8
c4a4
b7b6
d7e8q
d8e8
a4e8
b8b7
e8e5
g2c6
e5d4
c6e6
d1g1
b7b8
g1g4
e6c8
e3f4
c8e8
g4g7
e8e1
c1c2
e1e8
g7c7
e8g6
c3e4
g6e8
c7e7
b8a8
d4d5
e8c6
d5c6
