b1a3
d7d5
b2b4
a7a5
a3b5
c7c6
g1h3
c6b5
h3f4
e7e5
f4d3
a5b4
h2h3
b8c6
c1b2
f8d6
d1c1
d5d4
c1b1
e5e4
d3c1
c8e6
d2d3
e4e3
a2a4
b4a3
b2a3
d8a5
b1b4
d6b4
e1d1
b4a3
g2g4
a5d2
