b2b4
b8a6
a2a4
f7f6
g1h3
h7h5
c1b2
a8b8
b2c3
e7e5
d2d4
a6b4
d4d5
b4c2
e1d2
c7c6
a1a3
h8h7
c3d4
c6c5
d1c1
d8c7
b1c3
h7h6
d5d6
c7a5
h3g5
f8e7
g5h3
a5b4
c1b1
b4a5
b1b7
c2e1
b7b4
b8b7
h1g1
e1c2
c3d1
a5a4
e2e4
e8d8
f1d3
h5h4
b4b6
b7b6
a3c3
e7d6
g1h1
a4c6
h3g5
d6f8
g5f3
c2e3
c3b3
g8e7
d4c5
c6b5
c5b6
b5b6
b3b4
b6e6
h1f1
c8a6
d2e2
e6b3
f3d4
b3b1
d1e3
e7c6
f1b1
g7g5
e2d1
f6f5
e3g4
c6b8
b1a1
f8c5
a1a4
c5d6
f2f4
d6c7
d4b5
d7d6
d3e2
e5f4
b4d4
h6g6
g4h6
d8d7
d1e1
g6e6
h6g8
g5g4
a4a2
a6b7
e2f1
e6f6
a2a3
b7e4
a3a4
e4d5
d4d5
c7b6
a4d4
b8c6
g8h6
f6f7
f1c4
b6c5
c4e2
c6b8
d5d6
d7e7
d4c4
b8a6
b5a7
c5a3
e2d1
a6c5
c4c5
f7h7
d1c2
g4g3
c2b1
a3c5
b1c2
c5e3
a7c6
e7f8
d6f6
f8e8
h6g8
f4f3
c6e7
e3g5
c2f5
g5f6
f5d3
h7h5
e7c8
f6c3
e1f1
e8f8
h2h3
h5c5
c8d6
c3g7
d6c8
c5c4
c8b6
f8e8
b6d5
f3g2
f1g2
g7b2
d5e7
b2g7
e7g6
c4a4
d3a6
a4e4
g6e7
g7h6
e7f5
e4b4
a6c8
h6g5
f5d4
b4b8
d4e2
b8b2
g8f6
e8f8
f6g4
g5e3
g4h2
b2b5
e2g1
e3b6
g1f3
b6a7
c8f5
f8e8
h2g4
b5d5
g4f2
g3f2
f3g1
d5d4
f5h7
d4d7
g1e2
d7g7
h7g6
e8d8
e2g3
a7b8
g3e4
b8d6
e4f6
d6e5
f6g8
e5c7
g8h6
c7a5
h6f5
d8c8
f5e3
a5e1
e3f5
c8d8
f5g7
d8e7
g6f7
e7f7
g2f3
e1d2
g7h5
f7e8
h5f4
f2f1q
f3g4
d2a5
f4g6
f1f2
g4h5
f2b6
g6e7
b6c7
h5g4
c7e5
g4h4
e5c7
e7f5
e8f8
f5d6
c7c1
d6c8
f8g8
c8d6
g8f8
d6c8
a5d2
c8d6
d2e3
d6c8
c1c3
c8d6
e3a7
d6c8
f8f7
c8d6
f7g6
d6e4
c3g7
e4g3
g7f8
g3h1
f8b4
h4g3
b4e4
h1f2
g6h6
f2d1
a7c5
d1b2
e4g2
g3f4
h6h5
b2d1
g2d5
d1b2
d5f3
f4e5
c5a7
b2d1
a7b6
d1b2
f3g2
b2a4
g2f2
a4b2
f2f7
b2d1
b6c5
d1b2
c5d4
e5e4
f7g7
b2a4
d4b2
e4e3
g7g8
e3f2
g8d8
h3h4
b2h8
f2e2
d8d3
e2f2
d3a6
a4b6
a6c4
f2g1
c4e4
b6c4
e4f4
c4e3
f4g4
e3g4
h5g6
g1f1
h8g7
f1e1
g7e5
e1d1
e5d4
d1c1
d4e3
c1b2
g6h5
g4f2
h5h4
f2d1
e3f4
b2a1
f4d6
d1f2
d6a3
a1a2
a3b2
f2h1
b2a1
h1g3
a1f6
g3h1
f6g5
h1g3
g5e7
g3e4
e7f6
e4d6
f6g5
d6c4
g5h6
c4b2
h6d2
a2b3
h4g5
b2d3
d2e3
d3e5
e3c1
e5f3
g5g6
f3g1
c1a3
g1f3
a3c1
f3g1
g6g7
g1f3
g7f8
f3g1
f8g7
g1f3
g7h8
f3g1
c1h6
b3a3
h6f4
a3b4
f4e5
b4a3
e5d4
g1f3
d4a1
f3g5
a1g7
g5e6
h8g8
e6f8
g7e5
a3b4
g8g7
b4a4
e5d4
f8g6
g7g8
a4a3
d4g1
a3a2
g1d4
g6h4
g8h8
h4f3
d4b6
f3e1
b6f2
e1g2
h8g8
g2e3
f2g3
e3d1
g8h7
d1f2
g3f4
a2a1
f4g3
f2h1
g3h2
a1a2
h7g8
h1g3
h2g1
a2a1
g1d4
a1a2
g8f8
g3h1
d4f2
h1g3
