d2d4
b8c6
d4d5
c6b4
a2a3
b4a6
c1e3
g8f6
g1f3
h8g8
b1c3
g8h8
g2g3
f6h5
f1g2
h5f6
e1g1
f6g4
e3d2
a6c5
b2b4
h8g8
h2h3
g4f2
f1f2
c5a6
e2e4
c7c6
f3e5
c6d5
c3d5
a6c7
e5f7
c7b5
f7d8
e8d8
d1f1
g8h8
f2f8
