e2e3
e7e5
f2f3
d7d5
h2h4
f8b4
f1a6
b7a6
g1e2
b4a5
h1h3
c8h3
f3f4
h3g2
e2g1
d8h4
e1e2
e5f4
b1c3
f4e3
d1f1
g2f1
e2f3
h4f2
f3g4
h7h5
g4g5
f2f6
