c2c3
e7e6
h2h3
b7b6
a2a3
b6b5
f2f4
c7c6
f4f5
b5b4
e2e4
e6e5
g1e2
c6c5
g2g4
h7h6
a3a4
h6h5
d2d3
h5h4
d1c2
c5c4
d3c4
b4c3
f5f6
c3b2
e1f2
g7g6
h1h2
b2c1q
e2c3
d8f6
f2g2
c1f1
