g1h3
g8f6
a2a4
e7e5
a1a3
f8a3
b2b4
a3b4
f2f3
d7d5
b1c3
d5d4
h1g1
d4c3
e2e4
d8d4
d1e2
c8h3
c1a3
c3d2
e2d2
d4d2
