b2b3
f7f5
e2e4
d7d5
f1d3
d5d4
c2c4
f5e4
a2a3
c7c5
b3b4
d8c7
h2h3
c8d7
d3e4
c7g3
f2g3
e8d8
d1h5
g8f6
e4f5
f6g4
b4b5
a7a6
g1f3
d7e8
e1g1
h7h6
f3h4
e8b5
f1f4
d4d3
h5h6
g7g6
h6h5
f8h6
a1a2
a6a5
g1f1
e7e6
h5h6
b7b6
c1b2
h8h6
b2a1
b8a6
f4f2
g6f5
b1c3
h6g6
f2f4
g4f2
f4f2
a8c8
f1e1
b5c6
f2f4
c6b5
c3d5
b5c4
d5f6
g6g5
f6h5
g5g6
a1g7
c8c6
f4f2
b6b5
g7e5
d8e8
e5g7
e8d8
h4f5
g6g4
a2a1
d8d7
f5h6
g4g3
g7e5
g3g8
f2f4
c4d5
e5g7
c6d6
f4c4
g8d8
h5g3
d6b6
e1d1
d5b7
a1c1
a5a4
g3e4
d8g8
e4d6
d7d6
g7h8
d6e7
h8d4
g8b8
c4b4
b8a8
d4c3
b6c6
c3e5
a8g8
h3h4
g8b8
b4e4
c6c7
e4e1
b5b4
e1f1
b8g8
g2g4
b7e4
g4g5
e7e8
d1e1
g8h8
h6g4
h8g8
e5d4
e4h1
d4g1
h1b7
e1d1
b7c6
c1b1
c7c8
b1c1
c8c7
g1f2
c6d5
g4e3
c7e7
h4h5
g8g6
c1a1
g6g8
e3c2
g8g5
c2d4
d5a8
d4c6
e8f8
c6b8
e6e5
f2g1
f8e8
d1e1
e5e4
a1a2
g5g8
a2b2
a8c6
b2b4
e4e3
f1f8
g8f8
b4a4
e7a7
a4a6
a7g7
a6c6
g7g8
d2e3
g8g6
e3e4
g6e6
g1h2
c5c4
c6e6
e8d8
e6d6
d8e8
d6h6
f8g8
h6d6
e8f8
d6d8
f8f7
d8c8
f7e7
c8f8
g8g5
b8d7
g5d5
h2b8
c4c3
f8c8
d5b5
d7e5
b5d5
c8c7
e7f8
c7c6
c3c2
b8a7
d5a5
e5d3
a5a7
c6c4
a7e7
a3a4
e7e5
e1f1
f8f7
d3e1
e5g5
f1e2
g5e5
e2d3
f7g8
e1c2
e5e7
c2a1
e7a7
d3d4
g8h8
a4a5
a7b7
d4e5
b7f7
h5h6
f7f4
e5d6
f4g4
h6h7
g4g1
d6c6
g1e1
c6b7
e1a1
c4c5
a1d1
a5a6
d1d7
b7a8
d7a7
a8b8
a7b7
b8c8
b7h7
c5d5
h8g8
d5f5
h7h1
f5f1
h1h2
f1f4
h2c2
c8d7
c2a2
f4f8
g8g7
f8f4
a2a3
f4f8
a3h3
f8f4
h3h8
d7d6
h8e8
d6d5
e8c8
f4f5
c8e8
f5e5
e8h8
e5e6
h8h7
e6e7
g7h6
e4e5
h7e7
d5c6
e7b7
c6d6
b7a7
d6c6
a7f7
a6a7
f7f4
c6b5
f4h4
a7a8q
h6h5
e5e6
h5h6
b5a6
h6g7
a8h1
h4c4
h1a8
c4g4
a8h1
g7g6
h1a8
g4g2
a6b5
g6f6
a8a7
g2g1
a7e3
g1d1
b5a5
d1d8
e3h6
f6e7
h6g5
e7e6
g5f6
e6d7
f6d6
d7d6
a5b4
d8g8
b4b3
d6c7
b3b4
c7c8
b4b5
g8g3
b5b6
g3g6
b6a7
g6e6
a7a8
e6e1
a8a7
e1e5
a7b6
e5e3
b6a7
e3b3
a7a8
c8d8
a8a7
b3g3
a7b8
g3g6
b8a7
g6g8
a7b8
d8e8
b8c8
e8f8
c8d8
g8g3
d8d7
g3a3
d7d6
f8g8
d6c5
a3a7
c5b4
a7a3
b4b5
a3e3
b5a4
e3e2
a4b4
e2e7
b4a3
g8g7
a3b3
e7d7
b3a2
d7b7
a2a3
b7b3
a3a4
b3c3
a4b4
c3d3
b4c4
g7f7
c4b4
d3e3
b4c4
f7f6
c4d4
e3e5
d4d3
e5d5
d3e2
d5d6
e2e1
d6d3
e1e2
f6e7
e2e1
d3c3
e1d1
c3c8
d1d2
c8b8
d2e2
b8a8
e2f2
a8c8
f2e2
e7f8
e2d2
c8c5
d2d3
c5c4
d3e2
f8g7
e2d2
c4c7
d2d3
g7g8
d3d4
