h2h3
b8c6
c2c4
g8f6
g2g4
e7e5
f2f4
e5f4
e2e3
f4e3
b2b4
f8b4
d1f3
c6d4
f3e4
f6e4
a2a3
d8h4
e1d1
e4f2
d1e1
f2d3
e1d1
h4e1
