c2c4
g8f6
b1c3
e7e5
f2f4
e5f4
h2h4
b8c6
c3e4
f6e4
d1b3
e4c5
b3b6
a7b6
g2g4
f4g3
a2a3
c6d4
g1f3
d4c2
e1d1
c2a1
h1h2
g3h2
d2d4
h2h1q
d4c5
b6c5
c1h6
g7h6
f3g1
h1e4
a3a4
e4c2
d1e1
d8h4
