e2e4
b8c6
f1e2
g8f6
g2g4
d7d5
b1c3
f6e4
c3e4
d5e4
g4g5
d8d5
h2h4
e7e5
h4h5
f8c5
a2a3
c5f2
e1f1
f2b6
d1e1
e8g8
e1g3
c6d4
g3e3
d4c2
e2b5
b6e3
b5e2
e3b6
e2d1
d5d4
a1a2
d4f2
