e2e4
d7d5
e4d5
g8f6
d2d4
e7e6
d5e6
c8e6
b1c3
b8c6
g1f3
f8b4
f1d3
e6g4
a2a3
b4c3
b2c3
d8e7
c1e3
f6d5
d1d2
g4f3
g2f3
d5f4
d3e4
f4g2
e1e2
e8g8
h1g1
g2e3
d2e3
e7d6
e3g5
g7g6
g5g3
d6d7
g1e1
f7f5
e4d3
f5f4
g3h4
a8e8
e2f1
e8e1
a1e1
g8g7
d3e4
d7d8
h4d8
c6d8
e4d3
b7b6
d3c4
d8c6
c4d5
f8f6
e1e8
g7h6
d5e4
a7a6
e8a8
f6d6
a8a6
h6g5
a3a4
c6a5
a6a7
d6d7
e4d3
a5c6
a7b7
c6a5
b7b8
a5c6
b8f8
d7g7
h2h4
g5h4
f8f4
h4g5
f4f8
c6e7
f3f4
g5g4
d3e2
g4h3
e2f3
e7f5
f8e8
g7e7
e8e7
f5e7
c3c4
e7f5
c2c3
f5h4
f1e2
h4g2
f3g2
h3g2
c4c5
h7h5
c5b6
c7b6
d4d5
h5h4
d5d6
g2h3
e2f3
h3h2
d6d7
g6g5
f4g5
h2g1
d7d8q
g1h2
g5g6
b6b5
d8h4
h2g1
h4g5
g1f1
g5c1
