b2b3
e7e5
c2c3
g8f6
a2a4
d7d5
g2g3
h7h5
g1f3
e5e4
g3g4
e4f3
h2h4
c8g4
e2f3
d8e7
f1e2
g4f3
h1h3
f3e2
h3h1
e2d3
d1e2
e7e2
