e2e4
e7e5
g1f3
b8c6
f1c4
f8c5
b1c3
d7d6
e1g1
g8f6
d2d3
e8g8
c3a4
c5b4
c2c3
b4a5
c1g5
c8g4
d1b3
a8b8
b3b5
a7a6
b5b3
b7b5
h2h3
g4f3
c4d5
b5a4
d5f7
f8f7
b3c4
f3e2
f1b1
h7h6
g5f6
d8f6
b1e1
f6f2
g1h1
b8b2
e1e2
b2e2
a1g1
f2c5
c4c5
d6c5
g1c1
e2a2
h1h2
f7f2
c1g1
a5c3
g1c1
f2g2
h2h1
c3d4
c1e1
g2h2
