d2d3
e7e6
a2a3
g8f6
g1h3
b8c6
d3d4
f8e7
c2c3
e8g8
c1h6
g7h6
d1b3
d7d5
b3c2
d8d6
c2a4
c8d7
e1d2
f6g4
h3g1
g4f2
a4b3
f2h1
h2h3
d6f4
e2e3
f4f1
b3a4
f1g1
g2g3
g1f2
d2d1
f2b2
e3e4
h1f2
d1e1
c6b8
g3g4
f2d3
e1f1
b2f2
