b1c3
c7c6
a1b1
d7d6
b1a1
c6c5
a1b1
c5c4
b1a1
d6d5
a1b1
d5d4
b1a1
d4c3
a1b1
c3b2
b1b2
a7a6
g1h3
c4c3
h1g1
c3b2
c1b2
a6a5
d1c1
c8h3
c1d1
g8f6
d1c1
b8c6
c1d1
h3e6
d1c1
e6a2
c1d1
a5a4
d1c1
a4a3
c1d1
a3b2
d1c1
b2c1q
