b1c3
b8c6
e2e3
d7d5
f1b5
g8f6
g1f3
a7a6
b5c6
b7c6
h2h3
e7e6
d2d4
f8b4
e1g1
b4c3
b2c3
f6e4
d1d3
a8b8
c1a3
c8b7
a1d1
c6c5
d4c5
c7c6
d1b1
d8a5
c3c4
e4c5
a3c5
a5c5
c4d5
c6d5
f3g5
h7h6
g5f3
e8g8
f3e5
c5c7
e5g6
f7g6
d3g6
f8f6
g6h5
e6e5
c2c4
d5c4
f1d1
c4c3
b1c1
c3c2
d1d2
b7e4
h5h4
b8b1
h4e4
b1c1
g1h2
c1h1
h2h1
c2c1q
h1h2
c1d2
f2f4
e5f4
e4e8
f6f8
e8e6
g8h8
e3f4
c7f4
h2g1
f4f2
g1h2
f2g2
