c2c4
c7c5
b2b4
c5b4
b1c3
b4c3
a2a3
d8c7
d1b3
g8f6
b3a4
e7e5
c4c5
f8c5
g2g3
c5d4
a4c6
c7c6
g1h3
c6h1
d2c3
d4c3
c1d2
c3a1
f2f3
h1h2
d2a5
h2g3
h3f2
a1d4
f1g2
g3f2
e1d1
f2g2
a5c7
d4e3
c7d6
g2g6
f3f4
g6b1
