g1f3
g8f6
f3e5
d7d6
e5c4
b8c6
b1a3
d6d5
c4e3
d5d4
e3c4
e7e5
c2c3
c8e6
h1g1
b7b5
c4e5
c6e5
a3b5
d4c3
b2c3
a7a6
b5d4
e6g4
d4f3
d8d6
f3e5
d6e5
g2g3
e5a5
f1g2
a8b8
g1h1
f8c5
g2c6
e8e7
c6g2
g4e6
g2f1
e6d5
f2f3
d5b3
a2b3
a5a1
b3b4
c5d6
g3g4
a6a5
g4g5
f6d7
f1g2
a5b4
c3b4
b8b4
d1c2
b4b5
g5g6
h7g6
h2h3
b5c5
c2e4
e7d8
e1f2
h8e8
e4h4
g6g5
h4h7
c5c1
h1c1
a1c1
h7g7
c1d2
g2f1
d2e3
f2g2
e3f4
g7g5
f4g5
g2h1
g5f4
h1g2
f4h2
