d2d4
b8c6
d4d5
c6b8
e2e4
g8f6
e4e5
f6g8
b1c3
f7f6
c1e3
g7g6
d1d2
f6e5
f1c4
g8f6
e1c1
f8g7
g1f3
e8f8
f3e5
h8g8
e5d3
f8e8
d5d6
g8f8
d6e7
d8e7
e3c5
d7d6
h1e1
d6c5
d3c5
f6e4
e1e4
b8c6
e4e7
e8e7
d2g5
e7e8
d1e1
c6e5
e1e5
g7e5
g5e5
e8d8
c3d5
f8f7
e5h8
f7f8
h8f8
