e2e4
d7d6
d2d4
e7e5
g1f3
a7a5
d4e5
d6e5
d1d8
e8d8
c1g5
g8f6
f3e5
c8h3
e5f7
d8c8
b1c3
b8a6
f7h8
f6e4
c3e4
f8c5
e1c1
c7c6
d1d8
c8c7
d8a8
a6b4
g5d8
c7d7
e4c5
d7d6
c5b7
d6d7
d8a5
h7h5
a8d8
d7e7
a5b4
c6c5
b4c5
e7e6
f1c4
e6e5
d8f8
h3c8
h1e1
