g1f3
g8f6
b1c3
b8c6
e2e4
f6g4
h2h3
g4e5
f3e5
c6e5
d2d4
e5g6
c1g5
h8g8
f1c4
g6h8
d1f3
h7h6
g5h4
c7c6
e1c1
d8c7
h4g3
c7b6
f3f5
g7g6
f5f3
b6d8
h1e1
g8g7
e4e5
d8a5
c4d3
a5b6
e1e4
g6g5
f3h5
h8g6
h5h6
g6h4
g3h4
g5h4
h6h4
g7g2
e4e2
b6d8
d3e4
g2g8
h4h7
g8g7
h7h6
g7g3
h6h4
g3g8
h4h7
g8g7
h7h6
g7g3
h6h4
g3g8
