e2e3
g7g5
g1f3
a7a6
f3g5
e7e6
d1h5
d8g5
h5g5
h7h5
g5e5
c7c5
e5h8
f7f5
h8h5
e8d8
h5f7
f8g7
f7g7
a6a5
g7g8
d8c7
f1b5
f5f4
b1c3
f4e3
d2e3
b8c6
e1g1
c6e5
a2a4
a8a6
f2f4
e5f3
f1f3
