b1a3
b8c6
d2d4
g8f6
c1g5
c6b4
g5d2
b4a2
h2h3
a2c1
a1c1
f6e4
d2g5
e4f2
g5h4
f2d1
e2e4
d1b2
e1e2
b2d3
e2e3
d3c1
d4d5
c1b3
h4e7
d8e7
f1a6
e7c5
e3e2
b3d4
e2d2
c5b4
d2c1
b4e1
c1b2
e1b4
b2a1
b4c3
a1b1
c3e1
b1b2
e1b4
b2c1
b4e1
c1b2
