e2e4
c7c5
b1c3
g8f6
e4e5
f6g8
d1g4
b8c6
g1f3
c6b4
e1d1
b4c2
d1c2
d7d6
f1b5
c8d7
b5d7
d8d7
g4d7
e8d7
d2d3
g8f6
e5f6
g7f6
c1f4
d7c8
d3d4
c5d4
f3d4
e7e5
d4e2
e5f4
e2f4
f8h6
f4d5
h8g8
d5e7
c8d7
e7g8
a8g8
a1d1
g8g2
c3e4
d7e6
h1e1
d6d5
e4c3
e6f5
d1d5
f5g6
c3e4
h6e3
e1e3
g2h2
d5d6
h2h4
d6f6
g6g7
f6d6
h4e4
e3e4
g7h8
e4g4
a7a6
d6d8
