d2d4
d7d5
b1c3
g8f6
c1f4
e7e6
e2e3
f8b4
f1d3
e8g8
g1e2
c7c5
a2a3
c5d4
a3b4
d4c3
e2c3
d8e7
b4b5
e7b4
e1g1
d5d4
e3d4
f8d8
f4c7
d8d4
a1a4
b4c3
b2c3
d4a4
f1e1
f6d5
d3c4
b8d7
c4d5
e6d5
e1e8
d7f8
c7d6
g7g5
d6f8
a4e4
d1d4
f7f6
d4f6
e4e1
e8e1
d5d4
f6g7
