g2g4
d7d6
h2h4
c8g4
f1g2
b8c6
f2f3
g4e6
d2d4
c6b4
h1h2
e6a2
h2h3
a2b1
h3h2
b4c2
d1c2
b1c2
e2e3
e7e6
a1a5
b7b6
a5a7
a8a7
g2f1
c2b3
g1h3
d8h4
h3f2
h4h2
f2g4
h2g3
g4f2
g8f6
f1h3
a7a1
e3e4
a1c1
e1e2
c1c2
e2d3
c2f2
d3e3
f2f3
e3e2
g3h3
e4e5
d6e5
d4d5
f6d5
e2d2
e5e4
d2e1
e4e3
e1e2
e6e5
e2e1
e5e4
e1e2
b3c4
e2e1
e3e2
b2b3
f3b3
e1f2
b3b4
f2g1
f8d6
g1f2
h3h4
f2g2
b4b5
g2g1
c4d3
g1g2
d3c4
g2g1
c4d3
g1g2
d3c4
