g2g3
b8c6
d2d4
e7e6
a2a3
g8e7
h2h4
e7f5
f2f3
f8d6
c1e3
f5e3
f3f4
e3d1
e2e3
d1e3
c2c4
e3c2
e1d2
c2a1
c4c5
d6e7
b2b3
a1b3
d2e3
b3d4
f1b5
d4b5
f4f5
e7c5
e3f3
b5d4
f3e4
e6f5
e4f4
c5d6
f4e3
d6g3
e3d2
d8e7
h1h3
e7e1
d2d3
e1b1
d3c3
b1g1
h4h5
g1g2
h3h2
g2h2
c3d3
h2h5
d3c3
h5e2
a3a4
g3e5
a4a5
c6a5
c3b4
a5c4
b4c5
e2c2
c5d5
c2c3
d5c5
e8f8
c5d5
c3b3
d5c5
d4e6
c5d5
e6d4
d5c5
d4e6
c5d5
e6d4
