f2f4
g7g6
f4f5
g6g5
g2g3
b8a6
f1g2
b7b6
b2b3
h7h6
c1b2
a8b8
b2c3
f7f6
g2b7
e7e6
c3b4
d8e7
b7g2
b6b5
g2d5
e6d5
c2c3
c8b7
e1f1
e7c5
e2e3
d7d6
b4c5
b7c6
c5a3
h8h7
a3c1
b5b4
d1e2
c6a8
d2d3
a8b7
e2d2
e8d8
h2h4
f8e7
h4h5
b4c3
d2d1
a6c5
c1b2
h7h8
b1a3
c5a6
f1e1
d8c8
d1b1
e7f8
h1h3
h8h7
a3c2
c7c5
h3h4
d5d4
h4h3
c8c7
g1e2
b7c8
b1c1
d4e3
c1e3
b8a8
e3g1
h7f7
b2c3
g8e7
h3h1
c8d7
c3b4
e7f5
a1b1
d7c8
c2a1
a6b4
e2c3
f5g7
g1f1
c8g4
f1g1
g4d7
a1c2
d7e6
g1d4
d6d5
d4e4
e6c8
e4d5
b4c6
b1d1
c6e7
h1h4
e7d5
h4c4
d5f4
c2a3
f6f5
d1c1
f4d5
c4f4
c7d8
f4e4
d5f4
g3g4
d8d7
d3d4
f4g6
e4e6
g6e5
c3a4
d7c7
e6f6
e5d3
e1f1
c8a6
c1d1
c5c4
a4c3
f8b4
c3d5
c7d7
d5e3
a6b5
e3g2
d3e1
f6b6
g7e8
b6b5
a8d8
a3c2
b4c5
c2a1
d8b8
b5b8
d7e7
g2e1
f5f4
b3b4
e7d7
b8a8
c5f8
e1d3
a7a6
a8c8
f7g7
f1g2
e8f6
c8a8
d7c7
d1c1
f6e4
d3c5
f4f3
g2h2
g7e7
a8d8
e4d6
h2g3
d6f5
g3f2
e7d7
c5d7
f8d6
c1d1
d6e7
g4f5
e7d8
d1c1
c4c3
c1c3
c7b7
f2e3
d8c7
c3c6
f3f2
e3f2
c7e5
c6a6
e5c7
a6d6
c7b6
f2e2
b7c8
d6b6
g5g4
a2a4
g4g3
b6f6
c8c7
e2e1
g3g2
f6g6
g2g1q
e1d2
g1g5
d2c3
g5e7
g6e6
c7c8
a1b3
e7e8
c3d2
e8f7
d4d5
f7f6
b3a5
f6g6
a5c4
g6f7
d2d3
f7g7
c4d6
c8d8
d3e3
d8d7
d6f7
g7e5
f7e5
d7d8
e5g6
d8c8
e6e4
c8c7
e4c4
c7b7
e3f3
b7b8
c4e4
b8c8
g6h8
c8b8
f5f6
b8b7
d5d6
b7b6
f3f4
b6b7
e4e3
b7c6
f4e4
c6d6
h8g6
d6d7
e4f4
d7d8
e3f3
d8e8
f4g3
e8d8
g6f8
d8c8
f3c3
c8b8
c3c5
b8b7
c5c7
b7a8
c7c6
a8a7
c6c1
a7a8
g3h2
a8a7
h2g1
a7b7
c1d1
b7a7
g1f2
a7b7
f2g2
b7a8
g2h3
a8a7
d1d3
a7a8
h3h4
a8a7
d3d4
a7b7
f8h7
b7c8
h7g5
c8c7
a4a5
c7b7
d4g4
b7c8
g4c4
c8d7
c4d4
d7c7
b4b5
c7b7
d4d5
b7b8
d5d3
b8c7
d3h3
h6g5
h4g3
c7c8
g3g2
c8c7
h3a3
g5g4
a3d3
c7b7
f6f7
b7b8
d3h3
b8a8
h5h6
g4g3
h3g3
a8b8
f7f8b
b8b7
f8g7
b7c7
g7b2
c7d8
b2e5
d8c8
g3g8
c8d7
e5f6
d7d6
f6h8
d6e7
g8g7
e7f8
h6h7
f8e8
g2f2
e8f8
f2g1
f8e8
b5b6
e8f8
g1f1
f8e8
a5a6
e8f8
g7g8
f8f7
g8g4
f7f8
g4a4
f8e8
h8d4
e8d8
a4a2
d8d7
d4h8
d7e6
a2a1
e6d7
a1a4
d7c8
h8c3
c8d8
a4c4
d8d7
b6b7
d7d6
h7h8q
d6e6
h8e5
e6f7
b7b8r
f7g6
c4e4
g6h7
b8h8
h7g6
e5a5
g6f7
c3d2
f7f6
a5f5
f6f5
h8e8
f5f6
d2g5
f6g7
a6a7
g7h7
e4h4
h7g7
e8e3
g7g6
g5f6
g6f6
e3e7
f6f5
a7a8q
f5f6
a8g8
f6f5
g8h8
f5g5
h4h2
g5g6
f1g2
g6g5
g2f2
g5g6
h8h7
g6f6
h7e4
f6g5
e7b7
g5f6
e4e6
f6e6
b7b3
e6d7
b3b4
d7d6
b4b8
d6c7
b8a8
c7b7
f2g3
b7c7
h2b2
c7d7
a8a7
d7d8
b2b3
d8e8
a7h7
e8f8
h7h2
f8g8
b3b4
g8g7
b4b1
g7f7
h2e2
f7f8
e2e1
f8f7
e1f1
f7g7
b1b6
g7h7
f1h1
h7g7
b6h6
g7f7
h6d6
f7g7
g3f3
g7f7
h1d1
f7f8
d1d2
f8g7
d2d1
g7g8
d1d3
g8f8
d3a3
f8e8
a3a4
e8f8
f3f4
f8f7
d6f6
f7e7
a4a1
e7e8
f6f8
e8f8
f4e4
f8g8
a1a3
g8f8
a3a4
f8f7
e4d4
f7f6
a4a8
f6g6
a8d8
g6f6
d4c3
f6e6
c3b2
e6e7
b2a3
e7d8
