b1c3
d7d6
b2b4
b8c6
c3e4
c6b4
a1b1
b4a2
e4c5
d6c5
g1f3
a2c1
g2g4
c8g4
f3g1
c1a2
d2d3
a2c3
f1h3
g4h3
g1f3
c3d1
b1b2
d1b2
f3h4
d8d6
h1f1
d6f4
f1h1
f4c1
