g1h3
b8c6
h3g5
c6d4
g5e4
d7d5
e4c5
d8d6
c5b7
c8b7
b1c3
g8f6
e2e3
d6e6
c3b5
d4c2
d1c2
e6b6
b5c7
e8d8
c7a8
b7a8
c2d3
b6c6
f1e2
a8b7
d3d4
a7a5
e1g1
f6e4
e2f3
e4f6
f1d1
d8c8
d2d3
c6c2
c1d2
b7c6
a1c1
e7e5
d4b6
c2a4
c1c6
c8d7
c6c7
d7d8
b6b8
