a2a3
b8a6
b2b3
a6b4
f2f3
a7a6
a3b4
a6a5
g1h3
g7g6
h1g1
g8h6
g2g3
f7f5
h3f2
h6f7
g1g2
d7d6
g3g4
e7e5
e2e4
c7c5
f1b5
c8d7
