g2g3
g8f6
b2b3
e7e6
g1h3
d7d5
b1c3
d5d4
g3g4
d4c3
d2d3
f6g4
c1d2
c3d2
d1d2
f8d6
c2c4
b8a6
d2c1
d6b4
c1c3
b4c3
e1d1
c3a1
e2e4
d8h4
d1e2
a1d4
h3f4
h4f2
e2d1
g4e3
d1c1
f2c2
