h2h4
g8f6
b2b3
c7c6
h1h3
f6d5
h3h1
d5c7
h1h3
c7e6
h3h1
e6d4
a2a4
h8g8
h1h3
b8a6
b3b4
a6b4
e2e4
b4c2
d1c2
d4c2
e1e2
c2a1
h3h1
a1b3
c1b2
d8b6
e2f3
b3c5
f3f4
b6b2
f1a6
b2b1
g2g4
b1e4
f4g3
e4h1
f2f3
h1g1
g3h3
c5a6
d2d3
g1f2
g4g5
d7d6
