g2g3
g8f6
d2d4
b8c6
d1d3
c6b4
d4d5
b4d3
c2d3
f6d5
b1c3
d5c3
c1d2
c3d5
d2e3
d5b4
g3g4
b4c2
e1d1
c2a1
h2h4
a1c2
f1h3
c2e3
d1e1
e3d1
h3f1
d1f2
f1h3
f2h1
h3f1
e7e6
b2b4
d8f6
d3d4
f8b4
e1d1
f6f1
d1c2
f1g1
h4h5
g1d4
a2a3
d4c3
c2d1
h1f2
