b1a3
c7c6
h2h3
f7f6
c2c3
h7h5
g1f3
e7e5
a3c2
f6f5
h1h2
a7a6
g2g4
e8e7
a1b1
d7d6
g4h5
d8e8
c2d4
c8e6
c3c4
f5f4
f3g5
e8d8
h2g2
d8a5
b2b4
e7d8
d4e6
d8c8
g2g1
e5e4
d2d3
a5d8
e6d4
g8e7
e2e3
d8e8
c1b2
d6d5
g5e4
a6a5
g1g6
b8a6
g6d6
a6c5
f2f3
d5e4
d6d5
b7b5
d5d6
g7g5
d4c2
e8g6
f3e4
a5a4
d3d4
g6f7
d6e6
a8a7
e6f6
c5d7
e3f4
f7g8
e4e5
g5f4
e1e2
h8h5
e2f3
g8g6
c2a1
g6f6
f1d3
f6h8
d1a4
c8b8
f3e4
h5f5
e4f3
d7c5
d3c2
a7d7
a4a3
e7d5
c4d5
c5d3
a3a8
b8a8
c2d3
d7g7
d3f1
h8h7
b1e1
g7g3
f3f2
f8h6
f1c4
f5f8
a1c2
h7g7
e1e3
g7d7
d5d6
g3g2
f2g2
d7f5
g2h2
f5h3
h2g1
h3e6
c2a3
e6f7
d6d7
f7h7
e3c3
h7d7
g1f2
d7c8
c4e2
f8f5
f2f3
h6f8
c3c1
c8d8
d4d5
c6d5
c1c7
f8g7
a3b5
f5e5
c7c2
e5e4
c2c8
d8c8
e2d3
c8c7
b2e5
c7a5
f3g4
f4f3
d3e4
a5a3
e5a1
a3b2
g4f3
a8b8
a2a4
g7f6
f3e3
b2c2
b5c7
f6b2
e4f5
b2a1
f5d7
c2e2
e3f4
b8b7
f4f5
e2f1
f5g4
a1g7
g4h4
f1c4
h4h5
g7c3
h5h6
c4d4
d7g4
d4c4
g4e6
c4b5
a4a5
c3d4
c7a8
d4f6
e6g4
b7c6
h6h5
f6h8
a8b6
b5a6
g4d7
c6d6
d7a4
a6c8
b6d5
d6d5
h5h4
c8d7
h4g5
h8e5
g5h6
e5g7
h6h5
g7f6
a4b3
d5c6
h5g6
d7c8
a5a6
c6c7
b3f7
c8g4
g6f6
g4c8
f7e6
c7b8
e6f5
c8g8
f5e4
g8a2
e4b1
a2e2
b1h7
e2f1
f6g5
f1f2
a6a7
b8c7
g5h5
c7c8
h7d3
f2f3
h5h6
c8d8
a7a8q
f3a8
d3h7
a8a1
h7e4
a1c3
h6g6
c3c8
e4c6
c8f5
g6h6
f5f4
h6g7
f4d2
g7g8
d8c8
g8h7
d2e2
b4b5
e2f1
c6g2
c8d8
h7h6
f1g2
h6h5
g2f1
h5h4
f1f4
h4h5
d8e8
h5g6
f4c7
g6h6
c7c4
b5b6
c4f7
h6g5
f7f6
g5g4
f6f2
g4h5
f2f4
h5g6
f4g5
g6h7
g5g4
b6b7
g4e4
h7h8
e4f4
h8h7
f4e5
b7b8q
e5b8
h7g7
b8e5
g7g6
e5b8
g6f5
b8b3
f5f4
b3b7
f4e5
b7d7
e5f6
d7g4
f6e5
g4g6
e5d5
g6e6
d5e6
