g1h3
d7d6
h3f4
e7e5
f4d3
b8c6
b1c3
g8f6
g2g3
f8e7
f1g2
d6d5
e1g1
e8g8
e2e4
c8g4
g2f3
d5e4
c3e4
f6e4
f3g4
e4f6
g4h3
e7d6
d3e1
d6c5
e1d3
c5b6
h3g2
e5e4
d3f4
d8d6
f4h5
f6h5
d1h5
a8e8
f1e1
b6f2
g1f2
d6f6
f2g1
f6d4
g1h1
d4c4
h5h4
c4c5
c2c3
f7f5
g2h3
c6e7
e1f1
a7a5
h4g5
c5c4
f1f4
h7h6
g5h5
c4c5
h3g2
c5b6
h5e2
e7g6
f4f1
b6c6
e2e3
f5f4
g3f4
g6f4
f1f4
f8f4
e3f4
c6a4
f4g4
a4c2
h2h3
c2d3
g4h5
e8e6
h5a5
d3d8
a5b5
b7b6
b5c4
d8d6
g2e4
b6b5
c4d5
g7g6
d2d3
g8h7
d5b5
e6e5
b5c4
e5e7
c1f4
d6d7
h1h2
h7g7
a1g1
g6g5
f4g5
h6g5
g1g5
g7h6
g5g6
h6h5
c4c5
h5h4
g6h6
