d2d4
g8f6
h2h3
e7e6
c1g5
f8e7
b1c3
e8g8
a2a4
d7d5
g5f6
e7f6
b2b4
d8e7
f2f4
e7b4
a4a5
b4c3
d1d2
c3a1
d2d1
f6h4
g2g3
h4g3
e1d2
a1d4
d2c1
g3f4
e2e3
f4e3
d1d2
d4a1
