f2f3
d7d5
f3f4
c7c5
b2b4
c5b4
e1f2
e7e6
b1c3
b4c3
f4f5
g8f6
d1e1
f6e4
f2e3
b8c6
g2g4
c6e5
f5e6
f8c5
e3f4
d8f6
