c2c3
g8f6
h2h3
b8c6
h3h4
c6e5
h4h5
h8g8
b2b4
a8b8
f2f3
g8h8
a2a4
h8g8
h1h4
e7e6
h4h1
f8e7
d1b3
f6d5
e2e4
e7h4
g2g3
h4g3
e1d1
d5f4
d2d4
f4d3
g1h3
d3c1
d1c1
e5f3
h5h6
d8h4
b1a3
h4e4
b3e6
d7e6
h3f2
g3f2
a1b1
f3d4
c1d1
e4e1
