h2h4
e7e5
e2e4
g8f6
g1f3
f6e4
f1c4
f8c5
c4e6
d7e6
g2g4
e4f2
a2a3
f2d1
b1c3
d1c3
d2c3
d8d5
b2b3
d5e4
e1d1
e4f3
d1e1
c5f2
e1f1
f2h4
f1g1
f3f2
