a2a3
g8f6
d2d4
e7e6
d4d5
f8d6
d5e6
d7e6
d1d2
e8g8
g1h3
e6e5
g2g3
f6e4
a3a4
e4d2
b1a3
d2f1
g3g4
c8g4
a1a2
g4h3
a4a5
d6c5
e2e3
d8d5
f2f4
d5h1
e1e2
f1g3
e2d2
g3e4
d2e2
h1f1
