d2d4
d7d5
c2c4
b8c6
c4d5
d8d5
g1f3
c8f5
d1b3
d5b3
a2b3
c6b4
e2e4
b4c2
e1d2
c2a1
e4f5
a1b3
d2c3
b3c1
f1b5
c7c6
c3c2
c6b5
b1c3
b5b4
c3b5
a8c8
b5c3
c1e2
h1a1
b4c3
a1a7
g8f6
a7b7
e7e5
d4e5
f6g4
c2d1
c3c2
d1e2
c2c1q
h2h3
c8c2
e2d3
g4f2
d3d4
c1f4
d4d5
c2c5
