b1c3
c7c5
a2a4
e7e5
g2g4
d7d5
a1a3
c8g4
c3d5
d8d5
e2e4
d5e4
a3e3
e4h1
d1e2
g4e2
b2b4
e2g4
a4a5
h1g1
c2c3
g1h2
e3e4
g8f6
e4d4
c5d4
f1b5
e8e7
b5c6
h2g1
