g1f3
d7d5
c2c4
d5d4
e2e3
b8c6
e3d4
c6d4
b1c3
e7e5
f3e5
f8d6
e5f3
d8e7
f1e2
d4f3
g2f3
g8f6
d2d4
c7c6
c4c5
d6c7
d1b3
e8g8
c1e3
a7a5
a1d1
a5a4
b3c2
a4a3
b2a3
c8h3
h1g1
f8e8
c2b2
c7a5
d1c1
f6d5
g1g3
h3f5
b2d2
e7h4
f3f4
h4h2
e2c4
h2h1
c4f1
d5f4
d2d1
f4d3
e1d2
d3c1
d1c1
h7h6
f2f4
a8d8
c1e1
d8d4
e3d4
e8e1
d2e1
h1e4
d4e3
a5c3
e1f2
e4b1
f2g1
f5d3
g3f3
b1e1
a3a4
d3e2
f3f2
e2g4
g1h1
e1e3
f2g2
e3h3
h1g1
c3d4
g2f2
h3f3
g1h2
f3f2
f1g2
f2h4
g2h3
h4h3
