h2h4
f7f6
b2b3
e7e6
c2c3
f8c5
h4h5
b7b5
h5h6
g7h6
c3c4
c5d4
f2f3
b5c4
e2e4
c4b3
f1a6
b8a6
d1c2
b3c2
c1b2
d4b2
b1c3
b2a1
e4e5
c2c1q
c3d1
f6e5
d2d3
d8f6
e1e2
c7c5
a2a4
d7d6
d1c3
a1c3
a4a5
c1e1
