c2c3
e7e5
a2a3
c7c6
d2d3
a7a5
e2e3
f8c5
g1f3
d7d5
f3e5
g8h6
b1d2
h8g8
d2e4
c5a7
e4d6
e8f8
d6c8
d8c7
c8d6
c7d8
d6f7
d8h4
f7h6
h4h3
g2h3
a7d4
e3d4
c6c5
h6g8
h7h5
d1h5
b7b5
d4c5
b5b4
a3b4
a5b4
a1a8
g7g6
a8b8
f8g7
c3b4
d5d4
e5g6
g7f7
b2b3
f7g7
f2f3
g7f7
f3f4
f7g7
h3h4
g7f7
h2h3
f7g7
b4b5
g7f7
b3b4
f7g7
f4f5
g7f7
b5b6
f7g7
b4b5
g7f7
c5c6
f7g7
f5f6
g7f7
b6b7
f7e6
b5b6
e6d6
g6f4
d6c6
f4e6
c6b6
e6d8
b6a6
d8e6
a6b6
e6d8
b6c7
d8e6
c7d6
f6f7
d6e6
f7f8q
e6d7
g8f6
d7c7
f6e4
c7d7
e4d2
d7c7
d2b1
c7c6
b1d2
c6b6
d2b1
b6a6
b1d2
a6b6
d2b1
b6a6
b1d2
a6b6
