b1c3
a7a5
g1f3
h7h6
c3e4
a8a6
f3d4
a6d6
e4d6
c7d6
d4f5
d6d5
f5e3
d7d6
e3d5
d8b6
d5b6
e7e6
b6c8
h6h5
c8b6
a5a4
b6a4
g8e7
a4c3
b7b6
c3e4
e7g6
e2e3
g6e5
f1b5
e5c6
e1e2
b8a6
b5c6
e8d8
e4g5
f7f5
g5e6
d8c8
e6f8
a6c5
f8g6
c5e6
g6h8
g7g6
h8g6
e6g7
e2d3
d6d5
g6e5
b6b5
d1f3
f5f4
e3f4
d5d4
c6b7
c8d8
f3d5
d8e7
d5d7
e7f8
b7d5
g7e6
e5g6
f8g8
d3e4
d4d3
e4d3
b5b4
d3e2
b4b3
e2e1
b3c2
e1f1
h5h4
f1e1
h4h3
e1e2
h3g2
e2d3
g2g1q
d5e6
