f2f3
b8c6
a2a3
g8f6
c2c4
h8g8
g2g3
c6e5
d2d4
e5c4
b1c3
c4b6
c3d5
b6d5
d1d3
g8h8
e1d1
d7d6
c1d2
a8b8
d2g5
c8e6
g3g4
d8d7
f1h3
d7a4
d1c1
b8a8
d3c2
a4d4
f3f4
d4e3
c1d1
f6e4
a1b1
e4f2
d1e1
f2h1
b2b4
e3g1
h3f1
d5e3
c2b2
g1f1
e1d2
e3c4
d2d3
c4b2
d3d2
f1b1
b4b5
b2c4
d2c3
b1b2
c3d3
h1f2
