a2a4
e7e5
a4a5
f8c5
h2h4
g8f6
f2f4
c5g1
e2e3
e5f4
b1a3
f6e4
c2c4
e4f2
a5a6
f2h1
d1a4
d8h4
g2g3
h4g3
e1d1
b8a6
a4b3
e8g8
a3b1
h1f2
d1e1
a6b4
b1c3
f2d3
e1d1
g3e1
