d2d4
e7e6
b1c3
d8f6
c3b5
b8a6
c1d2
c7c6
b5c7
a6c7
d2f4
f6f4
d1d3
c7d5
d3g3
f8b4
c2c3
f4g3
h2g3
b4d6
e2e4
d5e7
e1c1
d6c7
g1f3
g8f6
e4e5
f6e4
f1d3
e4f2
h1h7
f2d3
c1b1
h8h7
d1d3
h7h1
b1c2
h1a1
g3g4
a1a2
d3d2
e7d5
g4g5
c7a5
c2b3
a2a1
d2e2
a5c7
b3c2
a7a5
b2b3
a1a2
c2d3
d5f4
d3e4
f4e2
e4d3
e2c1
d3e3
a2g2
e3e4
c1b3
e4f4
g2c2
d4d5
c6d5
g5g6
f7g6
f4g5
c2c3
f3h4
c7d8
g5g6
c3g3
g6h7
e8f7
h4g2
g3g6
g2h4
g6h6
