f2f4
h7h6
f4f5
d7d6
f5f6
d6d5
f6e7
d8d6
e7f8r
e8f8
a2a3
a7a6
g2g3
d6f6
h2h3
f6d8
c2c3
c8g4
a1a2
f7f5
h3h4
d8h4
e1f2
h4g3
f2g3
a8a7
d2d4
b8c6
a3a4
c6e5
a4a5
e5c4
e2e4
g4d1
e4e5
d1b3
g3f2
c4b6
a5b6
h8h7
f2e1
b3d1
a2a1
a6a5
f1c4
c7b6
c4e2
f5f4
e2d1
a7a8
c1f4
g8e7
f4h2
h6h5
d1g4
a8a7
g4c8
h7h8
c8d7
e7g8
g1f3
g7g6
d7e6
a5a4
e6d5
a4a3
f3g5
a3b2
d5e6
a7a2
e6h3
b6b5
e5e6
a2a7
e6e7
g8e7
g5f3
h8h6
d4d5
a7a1
c3c4
f8e8
h3e6
g6g5
e6f5
e7d5
e1e2
h6b6
f5g4
a1a7
g4e6
d5b4
e6f5
g5g4
f5e4
b6h6
c4c5
b4c6
e4d3
c6b8
c5c6
a7a3
f3g1
b7c6
h2e5
a3b3
b1a3
b8a6
e5f4
e8f7
f4g3
b5b4
a3c2
f7e7
d3e4
b3e3
c2e3
e7f8
e4g2
h5h4
g3c7
h6h8
e2d3
h4h3
e3g4
f8e8
c7d6
e8d8
d6e7
d8d7
e7h4
a6b8
g4h6
h8e8
h4g3
e8g8
h6g4
g8h8
g4h2
d7e8
d3c4
b2b1q
g3f4
c6c5
g2e4
h8f8
e4c2
f8h8
c4b5
e8d8
c2d1
h8e8
b5b6
b4b3
f4c7
d8c8
h2f3
e8e1
c7f4
b1e4
b6a7
e4c2
f3d2
c2c4
a7a8
c4b5
g1f3
b5c6
a8a7
c6b7
