c2c4
b8c6
b1a3
a8b8
g2g3
g8h6
g1f3
b8a8
f3h4
c6e5
h4f5
e5g6
e2e3
a7a6
d1b3
f7f6
h2h3
e8f7
h3h4
a8a7
d2d3
d8e8
a3b5
d7d6
g3g4
e8d8
c1d2
c8d7
h4h5
h6f5
h5h6
f7g8
h1h2
d8e8
d3d4
e8d8
b5d6
d8e8
b3a4
e8a8
d2c1
d7c8
b2b3
c7c5
h2g2
a8b8
d6f5
b8d6
a4d7
c8d7
g2g3
d6g3
a2a4
g7h6
f5e7
f8e7
e3e4
g8f8
b3b4
f8e8
f1d3
d7b5
e4e5
e8d8
a4a5
h8f8
c1d2
d8c8
d2g5
c8b8
g5f4
f6e5
e1e2
f8g8
f2g3
g8g7
d4c5
e7g5
a1f1
g6f8
f1b1
g7g6
b1g1
b5d7
e2f1
d7b5
f4e5
b8c8
e5c7
g5h4
d3b1
h4g3
c7d6
c8d7
d6b8
f8e6
b1a2
e6g5
g1h1
g3c7
a2b1
a7a8
b1g6
a8a7
f1f2
c7b6
f2g1
d7e6
a5b6
e6d7
h1h3
a7a8
g1h1
d7c8
g6e4
c8b8
e4d5
b5c6
d5f3
a6a5
b4a5
g5e4
h3g3
b8c8
f3e4
c6a4
e4b7
c8d7
b7c8
d7d8
h1h2
a8a7
b6b7
a7a8
g3f3
a8a7
f3f2
d8e8
b7b8q
e8d8
h2g1
a4d7
b8a8
d7f5
a8b7
d8e8
g1g2
f5g6
f2f6
a7b7
f6f1
e8e7
g2h3
b7b6
f1d1
b6b8
d1d3
b8b7
h3h2
b7b6
c5b6
e7e8
d3d6
h6h5
a5a6
e8f8
d6d3
f8e8
h2h1
g6f5
d3f3
f5e6
f3g3
e8e7
g3g1
e6d7
g4g5
d7a4
b6b7
e7d8
g5g6
a4b5
g1b1
d8e8
b7b8q
e8d8
b8b6
d8c8
b1b3
b5c4
b6b4
h7g6
b3f3
c8d8
f3f6
d8c8
b4b7
c8d8
h1h2
c4d3
b7b3
d8e7
b3c4
e7d8
f6f1
d3f1
c4c1
g6g5
c1f4
d8c8
a6a7
g5g4
a7a8q
c8d7
f4e4
d7c7
a8e8
f1b5
h2g3
c7b6
e4a8
b6c7
a8b8
