c2c3
g7g5
e2e3
c7c6
d2d3
f8g7
f2f4
g7h6
d1f3
d8c7
e1d1
e7e6
d1e2
c7a5
f4g5
h6f8
c1d2
f8e7
e2e1
a5a6
b2b4
a6b5
a2a4
b5f5
a1a3
a7a5
g1h3
a5b4
f3g4
f5g6
g4g3
b8a6
e1e2
b4a3
d3d4
a3a2
g3e5
a6b8
e5b8
a8b8
h3f4
g6g5
f4g6
g5g6
h1g1
h7h5
e2e1
g6g5
f1b5
a2b1q
d2c1
b1c1
e1e2
g5e3
