h2h4
f7f5
d2d3
e7e6
c1f4
d8g5
f4g5
a7a5
b1a3
c7c6
a1b1
a8a7
b1a1
b7b6
a1b1
a5a4
b1a1
g8h6
g5h6
d7d5
h6g7
a7g7
a1b1
f8b4
d1d2
b4f8
b1a1
c6c5
a1b1
c8a6
b1a1
g7g5
d2g5
h7h5
g5f5
a6b5
a3b5
e8d8
f5f8
h8f8
a1b1
f8g8
b1a1
g8g3
f2g3
d5d4
b5d4
d8d7
d4e6
a4a3
b2a3
b8c6
e6c5
d7d6
a1b1
c6d4
b1b6
d6d5
e1d1
d4e6
c5e6
d5e5
d1c1
e5d5
c1b1
d5e5
b1a1
e5d5
a1b1
d5e5
b1a1
e5f5
a1b1
f5g6
b1a1
g6h6
a1b1
h6g6
b1a1
g6h6
a1b1
h6g6
